month,day,Solar_per,Eólica_per,Hidráulica_per,Carbón_per,Gas Natural_per
7,24,-0.12157414544339797,-0.007845305846264139,-0.06961675978923254,0.05806646438824542,0.09231956648059654
7,25,-0.11689325532191079,-0.008126135792694684,-0.07192945986945762,0.057013068913778595,0.09627230562775894
7,26,-0.11222990887521953,-0.00781478923417893,-0.07419769526912218,0.0558287544989668,0.10008412523108422
7,27,-0.10759191957631005,-0.006874515043913915,-0.07636629807731246,0.05448728640715588,0.10366893386682072
7,28,-0.10298806213169043,-0.005284644427071489,-0.07838013546067633,0.05296469194139245,0.10694725498667067
7,29,-0.09842794598961811,-0.003041438647877061,-0.08018548915696837,0.05124037369675291,0.10984781290197523
7,30,-0.09392182997130656,-0.00015848379364441126,-0.08173147222566231,0.049298148513314134,0.11230886837905092
7,31,-0.08948038316613055,0.003333381475480836,-0.08297144305212696,0.047127177055839374,0.11427927392793906
8,1,-0.0851143992980428,0.007386606443173892,-0.08386437517587379,0.04472275181512377,0.11571922731518322
8,2,-0.08083447362866172,0.01193792552686507,-0.08437614128338049,0.04208691519813626,0.11660071074204369
8,3,-0.07665065305230773,0.016909788011759044,-0.08448067070964523,0.039228884143197695,0.11690761223861038
8,4,-0.07257207130284227,0.022212184325367538,-0.08416094202710399,0.03616526322511386,0.11663553486266366
8,5,-0.06860658208851685,0.027744821961370073,-0.08340977572866787,0.03292003434640117,0.11579130799555129
8,6,-0.06476040346436251,0.033399594563400525,-0.08223039656019529,0.029524317666137327,0.11439222314868377
8,7,-0.06103778681981132,0.03906327963471874,-0.08063674061774022,0.02601590520611722,0.11246502400230518
8,8,-0.057440723493844124,0.0446203940664219,-0.07865348875875573,0.022438575396239238,0.11004468669445151
8,9,-0.05396870123451007,0.049956132346220816,-0.07631581501444373,0.018841203474863476,0.10717303149141032
8,10,-0.050618521512325564,0.05495931003513383,-0.07366884634307977,0.015276688947698739,0.10389721077300154
8,11,-0.047384187107772514,0.05952523493676789,-0.07076683802172953,0.011800727042991331,0.10026812066580226
8,12,-0.04425686746425571,0.06355843033285716,-0.0676720770137294,0.008470456105861184,0.09633878460860969
8,13,-0.041224947082809396,0.06697513865566515,-0.064453533544023,0.005343016999765642,0.0921627566341568
8,14,-0.03827415979707195,0.0697055398947118,-0.06118528863663013,0.0024740636997410644,0.08779259024199615
8,15,-0.035387809175774276,0.07169562672222325,-0.05794477229545905,-8.373373129008568e-05,0.0832784154997017
8,16,-0.03254707263194311,0.0729086875466842,-0.05481085313528842,-0.0022821517586570435,0.07866666256670411
8,17,-0.029731384153648142,0.07332635920660689,-0.051861825404970426,-0.00407879993792448,0.07399896434304598
8,18,-0.02691888798883005,0.07294922250211316,-0.04917334332622153,-0.005438391360436332,0.06931126458800266
8,19,-0.02408695319786657,0.07179692590775967,-0.04681635536584478,-0.0063338596757750824,0.06463315084102773
8,20,-0.021212736807149447,0.06990783527985611,-0.04485509236898552,-0.006747289238553448,0.059987424036042104
8,21,-0.018273781424153313,0.06733821982137903,-0.04334516334256294,-0.006670629777591885,0.05538990906239287
8,22,-0.015248631671817153,0.06416099665531519,-0.04233181107209054,-0.006106172697550951,0.05084950293207701
8,23,-0.0121174527185512,0.06046406775583899,-0.04184837669926687,-0.005066772538837076,0.046368449893891085
8,24,-0.008862633561094626,0.05634829338908828,-0.04191501794355749,-0.0035758040596009103,0.04194282601319278
8,25,-0.005469357586214526,0.051925155345396594,-0.042537719916531255,-0.0016668526685193691,0.03756320961111773
8,26,-0.0019261233088681074,0.047314170862710496,-0.043707630591658365,0.0006168566797082808,0.033215508708299334
8,27,0.0017748009426816226,0.04264012405703235,-0.04540074512448347,0.0032232797222705844,0.02888191239306702
8,28,0.005637003265667925,0.038030185739940076,-0.04757795456872967,0.006092602866215516,0.024541929945802357
8,29,0.009659648402732451,0.03361099462702272,-0.050185465328265885,0.009158497028257124,0.02017347967607772
8,30,0.013837302772340956,0.029505773089926888,-0.0531555861644261,0.012349543664488809,0.01575398880716159
8,31,0.018159872555846696,0.025831548792340384,-0.056407869998017945,0.015590796387800435,0.011261466369367173
9,1,0.02261266021323512,0.02269654985738665,-0.05985058836292987,0.01880543764558002,0.006675512899822911
9,2,0.02717654171232549,0.020197835759722966,-0.06338250744187678,0.02191648713045821,0.001978233712321202
9,3,0.03182826353623211,0.018419219100054476,-0.06689492638739139,0.02484851700299698,-0.0028449735138292246
9,4,0.03654085527287881,0.017429525012866976,-0.07027393133667044,0.027529328671473636,-0.007804781219271768
9,5,0.041284150375301275,0.017281225435942533,-0.07340281237034206,0.02989154681143355,-0.012907463353918723
9,6,0.046025404603580414,0.018009475109876858,-0.0761645858226813,0.03187408849571418,-0.01815460841994425
9,7,0.05072999880692582,0.019631565277634263,-0.07844456096601414,0.03342346868430389,-0.02354302052620718
9,8,0.05536221015826752,0.022146799928180173,-0.08013288827173179,0.034494907801592756,-0.02906480831826761
9,9,0.059886033790055845,0.025536788387531657,-0.08112702625627075,0.03505321257923771,-0.03470765526404537
9,10,0.06426603506114528,0.029766137408202005,-0.08133406537282088,0.03507340761399815,-0.0404552587042705
9,11,0.06846821146794074,0.034783515936945356,-0.08067285048529772,0.03454110200533753,-0.04628791951698878
9,12,0.07246084253407248,0.04052305671140268,-0.07907584808774293,0.03345258279806836,-0.05218325936375924
9,13,0.07621530590039753,0.046906050987980896,-0.07649071050297643,0.03181463455566332,-0.05811703843910262
9,14,0.0797068383007499,0.05384288622882103,-0.07288149665383167,0.02964409200976051,-0.0640640435528565
9,15,0.08291522114156824,0.06123517162899717,-0.06822951746452535,0.026967140155317124,-0.06999901432604497
9,16,0.08582537198771496,0.06897799305741936,-0.06253378329901277,0.023818383175767947,-0.0758975743370501
9,17,0.08842782535144889,0.07696223736483465,-0.05581104083701824,0.020239709987815425,-0.08173713422378512
9,18,0.09071908874220296,0.08507692610113422,-0.04809539716056598,0.01627898980595705,-0.08749773502743222
9,19,0.09270186289112448,0.09321150042406287,-0.039437539309439454,0.011988635784796774,-0.09316280238413945
9,20,0.09438511834859259,0.10125800229954703,-0.02990356787458484,0.007424078363526886,-0.09871978546320904
9,21,0.09578402417467854,0.10911310184226529,-0.0195734730723077,0.0026421923149045927,-0.10416065868229664
9,22,0.09691972811512338,0.11667992666059608,-0.008539290907519443,-0.002300277382349296,-0.10948226906756658
9,23,0.09781899138119557,0.1238696561428619,0.0030970147519559805,-0.007348245904521695,-0.11468651750122573
